run_category,start_date_converted,start_date_month,year,month,distance_km,name,run_moving_time,run_elapsed_time,total_elevation_gain,achievement_count,kudos_count,comment_count,average_cadence,pr_count,average_heartrate,max_heartrate
Regular,2020-06-24,2020-06-30,2020,6,8.07,Scribbly lunch loop,0:46:02,0:46:12,117.0,1,61,0,86.7,1,154.0,178.0
Regular,2020-06-23,2020-06-30,2020,6,6.6,Lunch loop ,0:33:44,0:33:48,40.0,0,54,0,88.7,0,158.0,171.0
Regular,2020-06-20,2020-06-30,2020,6,22.67,"BVRT, oh how I’ve missed you ",2:11:20,2:14:26,127.0,3,74,6,86.6,0,140.9,159.0
Regular,2020-06-19,2020-06-30,2020,6,7.45,Crowning around Scribbly 👑,0:41:52,0:41:58,115.0,4,65,9,86.8,2,157.4,176.0
Regular,2020-06-17,2020-06-30,2020,6,2.66,Pram walk,0:27:14,0:27:36,11.0,0,28,0,59.7,0,102.3,122.0
Regular,2020-06-16,2020-06-30,2020,6,8.61,Scribbly Loop,0:51:38,0:52:02,136.0,4,63,2,84.9,1,159.2,181.0
Regular,2020-06-15,2020-06-30,2020,6,5.44,Testing out the new wheels 🥰,0:30:51,0:31:29,86.0,1,65,2,86.4,0,155.8,180.0
Regular,2020-06-10,2020-06-30,2020,6,5.91,System Check ✅,0:34:18,0:34:30,88.0,3,67,1,85.6,1,163.6,182.0
Regular,2020-06-05,2020-06-30,2020,6,9.57,#50for50 - Leg one,1:16:47,1:22:59,269.0,4,79,0,80.4,0,136.9,173.0
Regular,2020-06-04,2020-06-30,2020,6,7.69,Trail Tempo,0:42:16,0:43:26,104.0,4,70,0,87.4,2,155.5,178.0
Regular,2020-06-02,2020-06-30,2020,6,8.28,"Legs are getting stronger, not getting any easier ",0:48:14,0:48:42,136.0,4,55,2,85.5,0,157.6,180.0
Regular,2020-05-31,2020-05-31,2020,5,5.84,Road to BVRT ,0:29:54,0:29:58,26.0,2,54,4,88.6,0,148.6,166.0
Regular,2020-05-31,2020-05-31,2020,5,15.24,Single Track mind,1:32:26,1:32:44,236.0,3,64,3,84.5,0,156.8,177.0
Regular,2020-05-29,2020-05-31,2020,5,6.28,Afternoon delight,0:37:13,0:37:54,79.0,3,54,0,84.9,1,157.5,179.0
Regular,2020-05-27,2020-05-31,2020,5,6.87,Struggle bus,0:41:42,0:44:43,118.0,1,51,0,84.2,0,155.0,180.0
Regular,2020-05-24,2020-05-31,2020,5,15.2,Sunday Roast,1:31:22,1:31:46,257.0,4,70,1,85.6,1,157.7,175.0
Regular,2020-05-22,2020-05-31,2020,5,8.03,Scribbly Loop,0:46:16,0:46:43,138.0,4,70,0,86.4,0,158.4,177.0
Regular,2020-05-20,2020-05-31,2020,5,7.35,Best run ever,0:44:24,0:44:28,106.0,3,77,4,85.2,1,157.0,179.0
Regular,2020-05-19,2020-05-31,2020,5,7.1,Trying to find my stride,0:38:30,0:38:34,24.0,1,44,2,86.4,0,141.7,173.0
Regular,2020-05-17,2020-05-31,2020,5,7.1,Easy 7,0:41:25,0:41:29,26.0,0,59,1,85.0,0,133.0,150.0
Regular,2020-05-15,2020-05-31,2020,5,3.54,Shorty - making room for 🍩,0:19:32,0:19:36,19.0,0,42,0,85.4,0,135.1,148.0
Regular,2020-05-13,2020-05-31,2020,5,9.62,Just running ,0:52:30,0:53:12,93.0,0,62,1,86.7,0,146.1,163.0
Regular,2020-05-11,2020-05-31,2020,5,4.16,Still broken ,0:22:41,0:25:11,15.0,0,35,3,88.1,0,140.1,151.0
Regular,2020-05-07,2020-05-31,2020,5,8.05,Needed that one ,0:48:09,0:48:13,32.0,0,60,4,84.4,0,131.8,158.0
Regular,2020-05-05,2020-05-31,2020,5,4.0,Runch ,0:19:18,0:19:22,17.0,2,46,0,89.5,2,150.6,173.0
Regular,2020-05-03,2020-05-31,2020,5,5.03,Better late than never ,0:25:24,0:25:28,48.0,0,54,0,89.4,0,140.9,158.0
Regular,2020-05-01,2020-05-31,2020,5,3.98,Late lunch ,0:20:34,0:20:38,21.0,0,41,0,87.5,0,149.8,170.0
Regular,2020-04-30,2020-04-30,2020,4,11.0,Even my GPS is sick of loops,1:00:45,1:00:56,134.0,4,51,3,84.6,4,142.9,163.0
Regular,2020-04-26,2020-04-30,2020,4,10.46,Iso 10,1:01:02,1:01:06,113.0,0,66,0,84.4,0,134.2,158.0
Regular,2020-04-23,2020-04-30,2020,4,11.11,Loops on loops,1:06:20,1:06:24,85.0,0,52,3,84.3,0,138.7,160.0
Regular,2020-04-21,2020-04-30,2020,4,8.85,First run in the new Paradigm 4.5,0:44:25,0:44:29,43.0,4,67,0,88.0,0,153.7,177.0
Regular,2020-04-19,2020-04-30,2020,4,7.16,Easy jog,0:40:48,0:40:52,41.0,0,60,0,84.9,0,137.5,158.0
Regular,2020-04-14,2020-04-30,2020,4,7.47,Iso loops,0:40:51,0:40:55,68.0,0,53,0,86.8,0,139.2,156.0
Regular,2020-04-13,2020-04-30,2020,4,6.56,Baby steps,0:38:38,0:38:42,44.0,1,53,3,85.1,0,130.0,150.0
Regular,2020-04-09,2020-04-30,2020,4,8.39,As close to trails as I can run locally,0:45:56,0:47:54,51.0,0,53,1,85.8,0,141.2,157.0
Regular,2020-04-07,2020-04-30,2020,4,7.18,Easy does it,0:37:27,0:39:11,51.0,0,55,2,86.4,0,141.9,157.0
Regular,2020-04-01,2020-04-30,2020,4,9.5,Finding new loops,0:51:02,0:51:20,74.2,1,57,0,86.8,0,142.1,169.0
Regular,2020-03-31,2020-03-31,2020,3,10.15,Local ‘trails’,0:53:05,0:53:42,67.0,1,58,0,87.9,0,153.2,185.0
Regular,2020-03-29,2020-03-31,2020,3,10.89,Iso got me loopy,1:02:07,1:02:11,119.0,0,65,0,85.3,0,134.2,160.0
Regular,2020-03-28,2020-03-31,2020,3,6.35,Isolation shakeout ,0:36:51,0:36:55,61.0,0,55,0,85.2,0,131.4,154.0
Regular,2020-03-26,2020-03-31,2020,3,7.14,Keeping it easy,0:38:42,0:38:57,28.0,0,55,3,86.6,0,136.3,148.0
Regular,2020-03-25,2020-03-31,2020,3,8.59,Green light from the Phyiso,0:46:40,0:47:13,29.0,0,57,0,86.4,0,135.9,152.0
Regular,2020-03-23,2020-03-31,2020,3,5.29,Dude where’s my car...tilage,0:30:24,0:30:34,31.0,0,37,0,84.5,0,129.8,155.0
Regular,2020-03-20,2020-03-31,2020,3,11.56,Runch Loop,1:03:54,1:04:22,81.0,0,54,0,85.1,0,146.0,172.0
Regular,2020-03-19,2020-03-31,2020,3,7.7,Runch,0:40:58,0:41:32,29.0,0,43,0,86.6,0,149.5,166.0
Regular,2020-03-17,2020-03-31,2020,3,10.02,Run Commute ,0:55:45,0:57:04,62.0,0,49,3,87.5,0,133.4,150.0
Regular,2020-03-15,2020-03-31,2020,3,10.02,Easy recovery ,0:58:02,0:59:13,37.0,0,56,0,86.2,0,136.8,156.0
Regular,2020-03-15,2020-03-31,2020,3,4.53,Jog home,0:23:30,0:23:34,19.0,0,38,0,88.0,0,159.4,178.0
Regular,2020-03-15,2020-03-31,2020,3,5.0,"Too hot, too windy",0:22:40,0:22:44,15.0,1,48,0,91.4,0,154.0,168.0
Regular,2020-03-14,2020-03-31,2020,3,8.23,Double trouble,0:47:40,0:51:07,34.0,0,47,0,83.5,0,150.9,185.0
Regular,2020-03-14,2020-03-31,2020,3,3.54,Easy 20,0:20:31,0:20:35,29.0,0,38,0,84.7,0,132.2,157.0
Regular,2020-03-12,2020-03-31,2020,3,5.49,Easy recovery,0:31:00,0:31:12,33.0,0,32,0,86.2,0,133.8,145.0
Workout,2020-03-12,2020-03-31,2020,3,8.23,"Yeah nah yeah, low key workout",0:38:37,0:38:41,27.0,18,55,4,89.1,6,175.8,191.0
Regular,2020-03-11,2020-03-31,2020,3,10.53,More exploring,0:56:38,0:58:00,33.0,1,51,0,87.0,1,142.4,157.0
Workout,2020-03-09,2020-03-31,2020,3,7.65,Wet windy fartlek,0:34:57,0:35:00,35.0,2,48,1,91.8,1,151.0,172.0
Regular,2020-03-08,2020-03-31,2020,3,12.45,Exploring new routes,1:03:57,1:05:50,41.9,0,65,0,88.0,0,146.2,169.0
Regular,2020-03-06,2020-03-31,2020,3,10.08,Just getting it done,0:52:23,0:52:27,51.0,3,55,0,86.9,0,146.1,170.0
Regular,2020-03-06,2020-03-31,2020,3,7.86,Rolling the dad bod out the door,0:42:04,0:42:08,36.0,2,64,2,86.6,0,139.7,166.0
Regular,2020-03-04,2020-03-31,2020,3,10.41,ESS Thornlands 1.13,0:51:36,0:52:10,89.0,1,65,5,87.1,0,151.1,168.0
Regular,2020-03-03,2020-03-31,2020,3,11.05,ESS Thornlands 1.12,0:58:12,0:59:48,123.0,1,54,1,86.1,0,158.2,178.0
Regular,2020-03-01,2020-03-31,2020,3,11.15,ESS Thornlands 1.11,0:54:14,0:54:41,113.0,0,60,2,88.3,0,154.0,178.0
Regular,2020-02-28,2020-02-29,2020,2,5.78,Pram run,0:38:03,1:00:14,50.0,0,57,5,82.9,0,139.8,166.0
Workout,2020-02-28,2020-02-29,2020,2,6.02,Double day - 15x1 min 30 sec recovery ,0:27:38,0:27:42,15.0,2,50,0,88.8,1,173.4,196.0
Regular,2020-02-27,2020-02-29,2020,2,7.31,Easy 7,0:38:50,0:39:40,37.0,0,44,0,87.5,0,137.7,163.0
Regular,2020-02-26,2020-02-29,2020,2,8.01,ESS Thornlands 1.10,0:41:13,0:41:37,82.0,0,57,3,86.7,0,157.2,180.0
Regular,2020-02-24,2020-02-29,2020,2,11.28,ESS Thornlands 1.9,1:01:59,1:02:31,114.0,1,65,7,85.3,0,144.5,178.0
Regular,2020-02-23,2020-02-29,2020,2,1.19,Cool down jog ,0:06:40,0:06:44,8.0,0,24,0,86.7,0,151.9,158.0
Workout,2020-02-23,2020-02-29,2020,2,11.87,wu 3x10 wd ,0:55:56,0:56:00,51.0,9,63,0,89.3,4,165.5,198.0
Regular,2020-02-22,2020-02-29,2020,2,3.46,Easy 20,0:20:53,0:21:12,27.0,0,43,3,84.0,0,127.6,147.0
Regular,2020-02-21,2020-02-29,2020,2,8.46,Easy 50,0:50:16,0:50:20,56.0,1,46,0,83.8,0,132.0,154.0
Regular,2020-02-19,2020-02-29,2020,2,1.5,"Warm down jog, enjoying the lightning 🌩🌩",0:08:23,0:08:27,16.0,0,26,0,85.7,0,153.6,172.0
Workout,2020-02-19,2020-02-29,2020,2,5.37,wu 6x2 @ threshold wd ,0:24:50,0:24:54,15.0,1,48,2,88.5,0,160.1,190.0
Regular,2020-02-18,2020-02-29,2020,2,6.48,The walking dead,0:38:16,0:38:20,27.0,0,48,3,83.5,0,131.5,151.0
Regular,2020-02-17,2020-02-29,2020,2,10.52,ESS Thornlands 1.8,0:56:07,0:56:37,97.0,2,58,0,85.5,0,147.4,172.0
Regular,2020-02-15,2020-02-29,2020,2,8.69,ESS Thornlands 1.7,0:48:10,0:48:30,69.0,3,54,2,85.0,0,138.6,165.0
Regular,2020-02-12,2020-02-29,2020,2,7.66,ESS Thornlands 1.6,0:42:52,0:42:56,35.0,0,53,1,85.3,0,133.1,156.0
Regular,2020-02-11,2020-02-29,2020,2,7.65,Taking the dad bod for a jog,0:40:31,0:40:37,57.0,0,59,0,86.7,0,140.1,169.0
Regular,2020-02-07,2020-02-29,2020,2,8.53,ESS Thornlands 1.5,0:43:12,0:43:16,25.0,1,54,0,88.0,1,145.5,168.0
Regular,2020-02-05,2020-02-29,2020,2,8.48,ESS Thornlands 1.4,0:42:38,0:42:42,84.0,0,55,3,88.6,0,146.9,174.0
Regular,2020-02-04,2020-02-29,2020,2,5.52,ESS Thornlands 1.3,0:27:08,0:27:12,24.0,0,43,0,88.6,0,145.1,160.0
Regular,2020-02-04,2020-02-29,2020,2,6.42,ESS Thornlands 1.2,0:30:06,0:30:10,22.0,0,55,3,89.4,0,152.2,170.0
Regular,2020-02-03,2020-02-29,2020,2,10.74,ESS Thornlands 1.1,0:54:10,0:54:14,75.0,1,62,6,86.8,1,151.9,176.0
Regular,2020-02-02,2020-02-29,2020,2,6.02,ESS Thornlands 1.0,0:33:32,0:33:35,49.0,0,73,3,85.1,0,136.9,163.0
Workout,2020-02-01,2020-02-29,2020,2,6.24,Plan B - wu 10x1 wd ,0:29:56,0:30:00,16.0,2,43,4,89.1,1,167.1,193.0
Regular,2020-01-31,2020-01-31,2020,1,10.15,"Call me Max, Max Cushion...",0:49:55,0:49:59,28.0,5,56,1,87.9,4,154.5,187.0
Regular,2020-01-29,2020-01-31,2020,1,6.91,Short progressive run,0:35:00,0:35:04,19.0,3,48,0,88.1,1,148.4,174.0
Regular,2020-01-28,2020-01-31,2020,1,9.48,Recovery,0:55:42,0:55:46,46.0,2,59,0,84.8,0,133.6,153.0
Regular,2020-01-27,2020-01-31,2020,1,6.63,Fartlek,0:34:18,0:34:22,24.0,1,56,0,86.9,1,142.2,171.0
Long Run,2020-01-25,2020-01-31,2020,1,23.02,Long road,2:06:56,2:08:29,103.0,10,74,4,86.1,1,145.7,173.0
Regular,2020-01-23,2020-01-31,2020,1,7.38,Keeping it easy,0:46:25,0:46:29,29.0,0,53,0,82.8,0,126.6,138.0
Regular,2020-01-22,2020-01-31,2020,1,10.02,Why did I bother with a shirt 💦💦,0:53:50,0:54:02,37.0,3,64,3,87.2,1,146.2,167.0
Regular,2020-01-21,2020-01-31,2020,1,1.03,Walking it in,0:08:59,0:09:03,3.0,0,23,0,64.0,0,130.8,143.0
Workout,2020-01-21,2020-01-31,2020,1,8.77,I’m melting... 🥵,0:43:56,0:44:00,29.0,16,58,8,87.5,6,161.6,195.0
Regular,2020-01-20,2020-01-31,2020,1,7.34,Easy local,0:40:30,0:40:48,55.0,2,46,0,85.8,1,135.8,160.0
Regular,2020-01-19,2020-01-31,2020,1,1.56,Cool down,0:08:50,0:08:57,9.0,0,27,2,86.1,0,159.2,168.0
Regular,2020-01-19,2020-01-31,2020,1,12.17,Punishment for missing the AM run ,0:59:44,0:59:48,50.0,10,67,3,88.4,8,162.3,183.0
Regular,2020-01-17,2020-01-31,2020,1,6.01,Short blast before lunch,0:28:07,0:28:11,12.0,17,47,1,90.1,13,160.1,182.0
Regular,2020-01-16,2020-01-31,2020,1,1.4,Cool down ,0:08:27,0:08:31,6.0,0,20,0,84.7,0,137.1,145.0
Regular,2020-01-16,2020-01-31,2020,1,5.52,Late night progression run,0:28:19,0:28:23,60.0,2,54,0,87.6,0,143.3,175.0
Regular,2020-01-15,2020-01-31,2020,1,7.61,Easy recovery,0:47:02,0:47:06,34.0,1,58,0,83.8,0,128.1,141.0
Workout,2020-01-14,2020-01-31,2020,1,9.44,Testing the engine,0:46:31,0:46:35,46.0,3,68,1,88.9,0,165.6,195.0
Regular,2020-01-13,2020-01-31,2020,1,7.36,🍩🍩 run,0:44:30,0:44:44,42.0,3,59,0,83.5,1,131.6,152.0
Long Run,2020-01-11,2020-01-31,2020,1,17.43,BTR summer series - Scribbly Gums,1:42:23,2:39:25,237.0,6,77,4,86.4,1,153.7,184.0
Regular,2020-01-09,2020-01-31,2020,1,2.53,Post run... run ,0:14:28,0:14:32,33.0,0,33,0,86.0,0,154.1,168.0
Regular,2020-01-09,2020-01-31,2020,1,11.01,BTR summer series reece,1:07:53,1:08:05,164.0,3,66,0,85.0,0,147.0,173.0
Regular,2020-01-09,2020-01-31,2020,1,3.28,Pre run... run,0:20:28,0:20:40,39.0,1,31,0,84.6,0,134.1,160.0
Regular,2020-01-09,2020-01-31,2020,1,9.39,Bridge Run,0:46:46,0:46:56,67.0,4,59,0,88.8,1,158.5,179.0
Regular,2020-01-08,2020-01-31,2020,1,7.56,Testing the Coros Pod,0:40:31,0:40:35,19.0,1,40,3,87.4,0,141.5,173.0
Regular,2020-01-07,2020-01-31,2020,1,8.44,Recovery Run,0:47:54,0:47:58,23.0,3,52,0,85.5,0,143.6,156.0
Regular,2020-01-06,2020-01-31,2020,1,10.38,Alt River Loop,0:52:07,0:52:25,44.0,4,71,1,87.7,4,160.9,186.0
Regular,2020-01-04,2020-01-31,2020,1,12.33,Building that base,1:01:51,1:02:59,44.0,2,73,0,89.5,1,158.5,185.0
Regular,2020-01-03,2020-01-31,2020,1,7.06,Testing out the back,0:39:54,0:39:58,25.0,0,55,3,85.7,0,135.9,174.0
Regular,2019-12-30,2019-12-31,2019,12,12.38,BTR Group run,1:23:21,1:51:24,284.0,1,71,3,84.2,1,137.7,173.0
Regular,2019-12-30,2019-12-31,2019,12,7.4,Back at it!,0:46:49,0:46:53,37.0,2,59,3,84.5,0,130.9,150.0
Long Run,2019-12-22,2019-12-31,2019,12,15.13,Easy long trails,1:38:29,1:38:57,210.0,1,66,0,84.5,0,143.5,172.0
Regular,2019-12-20,2019-12-31,2019,12,7.31,Easy trails ,0:50:20,0:50:38,101.0,2,52,0,82.4,0,126.6,144.0
Regular,2019-12-19,2019-12-31,2019,12,12.06,Up tempo trails,1:08:17,1:09:33,161.0,7,57,4,87.5,5,149.2,177.0
Regular,2019-12-18,2019-12-31,2019,12,7.13,Easy trails,0:44:25,0:45:14,103.0,0,50,0,85.4,0,139.8,164.0
Regular,2019-12-17,2019-12-31,2019,12,1.92,🐶🐶 walkies ,0:18:00,0:18:08,21.0,1,31,0,55.7,1,87.9,107.0
Regular,2019-12-16,2019-12-31,2019,12,10.41,Windy,0:57:26,0:57:40,58.0,1,47,1,86.1,0,137.1,174.0
Long Run,2019-12-11,2019-12-31,2019,12,17.41,BTR Scribbly Social,1:46:43,1:58:34,242.0,6,70,3,87.0,2,149.7,185.0
Regular,2019-12-11,2019-12-31,2019,12,5.61,Easy 5 - arvo edition,0:31:22,0:31:26,35.0,3,47,0,86.7,0,143.0,162.0
Regular,2019-12-09,2019-12-31,2019,12,8.82,Easy trails - love that single track flow,0:55:57,0:56:43,109.0,5,55,0,86.2,1,145.3,169.0
Regular,2019-12-09,2019-12-31,2019,12,11.01,Gus Loop,0:58:04,0:58:08,83.0,2,58,0,88.1,0,157.4,178.0
Regular,2019-12-06,2019-12-31,2019,12,8.45,BTR birthday run with the fast boyz,0:58:57,1:04:53,354.0,4,69,0,80.9,1,148.0,173.0
Regular,2019-12-05,2019-12-31,2019,12,10.31,Running into the weekend ,1:04:31,1:05:42,143.0,2,61,5,86.2,1,137.4,158.0
Regular,2019-12-05,2019-12-31,2019,12,6.86,This is fine,0:37:22,0:37:30,60.0,0,45,3,87.8,0,146.4,170.0
Regular,2019-12-04,2019-12-31,2019,12,5.65,Short river loop,0:29:58,0:30:02,26.0,1,37,0,87.4,1,138.2,166.0
Regular,2019-12-03,2019-12-31,2019,12,6.42,Scouting tempo routes,0:30:57,0:31:05,21.0,0,42,0,89.0,0,152.5,175.0
Regular,2019-12-03,2019-12-31,2019,12,2.43,🐕🐕 walkies ,0:22:49,0:22:55,27.0,1,28,0,57.1,1,113.6,134.0
Regular,2019-12-02,2019-12-31,2019,12,5.71,Exploring ,0:31:20,0:31:49,28.0,0,43,0,85.7,0,138.6,153.0
Long Run,2019-11-28,2019-11-30,2019,11,14.09,Moves for Movember 60km ✅,1:31:32,1:31:44,188.0,5,70,2,86.1,1,141.9,163.0
Regular,2019-11-28,2019-11-30,2019,11,8.06,West End out and back,0:47:00,0:47:04,22.0,3,49,0,85.8,0,130.8,141.0
Regular,2019-11-26,2019-11-30,2019,11,9.4,Easy Trails,1:02:58,1:03:13,115.0,1,46,0,84.8,0,140.5,166.0
Regular,2019-11-26,2019-11-30,2019,11,2.31,🐕🐕 walkies ,0:21:44,0:21:50,27.0,0,26,0,53.6,0,114.7,131.0
Regular,2019-11-25,2019-11-30,2019,11,6.99,Lunch time scribbles,0:37:57,0:38:27,117.0,3,48,4,88.0,1,158.1,178.0
Long Run,2019-11-23,2019-11-30,2019,11,30.11,Moves for Movember,3:14:28,3:28:11,475.0,5,79,4,84.7,1,149.5,178.0
Regular,2019-11-22,2019-11-30,2019,11,8.58,Moves for Movember reece,0:47:43,0:47:57,136.0,4,62,1,87.4,1,158.6,178.0
Regular,2019-11-21,2019-11-30,2019,11,11.1,Gus Loop,1:00:01,1:00:05,74.0,1,47,0,87.7,0,142.3,174.0
Regular,2019-11-19,2019-11-30,2019,11,2.45,🐕 🐕 walkies ,0:25:27,0:25:45,28.0,0,33,0,59.9,0,92.3,110.0
Regular,2019-11-19,2019-11-30,2019,11,8.15,West End out and back,0:44:59,0:45:06,24.0,1,46,0,86.6,0,139.2,157.0
Regular,2019-11-18,2019-11-30,2019,11,11.17,Alt. River Loop,1:00:55,1:01:12,82.0,0,61,2,86.6,0,141.7,167.0
Regular,2019-11-15,2019-11-30,2019,11,8.16,Toasty,0:45:51,0:45:55,35.0,0,57,0,86.6,0,139.2,160.0
Regular,2019-11-14,2019-11-30,2019,11,7.34,Short River Loop,0:39:22,0:39:26,49.0,1,46,3,88.1,0,140.6,165.0
Regular,2019-11-13,2019-11-30,2019,11,6.26,Dog jog - exploring the new hood,0:42:17,0:44:54,45.0,0,44,2,77.2,0,120.5,157.0
Regular,2019-11-12,2019-11-30,2019,11,11.01,The Gus Loop,1:01:10,1:01:29,85.0,1,57,0,86.5,0,149.5,172.0
Regular,2019-11-11,2019-11-30,2019,11,8.03,West End out and back,0:40:28,0:40:39,22.0,5,44,7,88.5,2,154.6,177.0
Long Run,2019-11-04,2019-11-30,2019,11,13.72,Run Commute - 64/2019,1:15:24,1:16:41,139.0,3,58,0,88.2,0,143.0,166.0
Long Run,2019-11-03,2019-11-30,2019,11,13.64,Run Commute - 63/2019,1:11:18,1:12:25,121.0,3,59,7,89.2,1,145.7,174.0
Long Run,2019-11-01,2019-11-30,2019,11,20.16,Run Commute - 62/2019,1:45:00,1:52:51,189.0,3,60,2,89.1,2,148.2,168.0
Long Run,2019-10-30,2019-10-31,2019,10,13.68,Run Commute - 61/2019,1:13:30,1:14:59,123.0,2,64,0,89.2,0,147.0,170.0
Regular,2019-10-30,2019-10-31,2019,10,8.13,Evening Shuffle,0:50:32,0:50:35,108.0,0,52,0,84.5,0,132.7,158.0
Long Run,2019-10-28,2019-10-31,2019,10,13.66,Run Commute - 60/2019,1:12:08,1:13:31,117.0,4,61,0,89.0,0,144.7,171.0
Long Run,2019-10-27,2019-10-31,2019,10,13.64,Run Commute - 59/2019,1:13:51,1:16:29,126.0,1,63,0,88.5,0,142.3,163.0
Long Run,2019-10-24,2019-10-31,2019,10,13.74,Run Commute - 58/2019,1:15:46,1:16:55,126.0,0,61,0,87.9,0,140.5,164.0
Long Run,2019-10-24,2019-10-31,2019,10,13.44,Run Commute - 57/2019,1:15:30,1:17:09,128.0,1,61,6,86.6,0,146.6,164.0
Long Run,2019-10-22,2019-10-31,2019,10,13.64,Run Commute - 56/2019,1:11:18,1:11:47,117.0,5,53,0,89.7,1,146.8,171.0
Long Run,2019-10-21,2019-10-31,2019,10,13.63,Run Commute - 55/2019,1:12:30,1:13:47,126.0,1,56,0,89.7,0,143.4,168.0
Regular,2019-10-21,2019-10-31,2019,10,8.85,Easy Double,0:55:00,0:55:37,61.0,0,47,4,85.3,0,125.5,144.0
Regular,2019-10-21,2019-10-31,2019,10,8.16,Short progressive run,0:39:44,0:39:47,32.0,10,43,0,90.5,3,150.3,175.0
Regular,2019-10-20,2019-10-31,2019,10,8.12,Easy jog,0:50:36,0:50:39,107.0,0,56,5,84.0,0,125.0,151.0
Long Run,2019-10-17,2019-10-31,2019,10,13.72,Run Commute - 54/2019,1:13:20,1:13:49,122.0,0,63,0,87.4,0,147.0,170.0
Long Run,2019-10-16,2019-10-31,2019,10,13.64,Run Commute - 53/2019,1:15:49,1:16:55,126.0,0,57,4,88.7,0,145.0,173.0
Long Run,2019-10-14,2019-10-31,2019,10,13.65,Run Commute - 52/2019,1:12:22,1:15:03,127.0,3,49,0,89.3,0,143.1,167.0
Regular,2019-10-14,2019-10-31,2019,10,7.43,Twinkle Twinkle 🌠,0:41:52,0:41:55,104.0,2,48,2,87.1,0,133.9,158.0
Regular,2019-10-14,2019-10-31,2019,10,10.05,West End out and back,0:49:08,0:49:11,41.0,27,60,2,90.5,14,150.6,179.0
Long Run,2019-10-11,2019-10-31,2019,10,13.32,Run Commute - 51/2019,1:10:23,1:13:39,125.0,3,55,0,89.1,1,141.4,163.0
Regular,2019-10-10,2019-10-31,2019,10,9.74,A spot of sightseeing,0:57:14,1:10:11,88.0,1,49,2,87.1,0,132.4,155.0
Long Run,2019-10-09,2019-10-31,2019,10,13.57,Run Commute - 50/2019,1:14:28,1:17:07,131.0,0,55,1,89.1,0,137.6,163.0
Long Run,2019-10-08,2019-10-31,2019,10,13.58,Run Commute - 49/2019,1:15:06,1:16:45,124.0,0,57,0,88.6,0,137.1,163.0
Regular,2019-10-08,2019-10-31,2019,10,6.04,Warm shakeout ,0:36:42,0:36:45,54.0,1,48,0,85.5,0,129.1,146.0
Race,2019-10-06,2019-10-31,2019,10,5.01,Sri Chinmoy Manly 5km,0:20:20,0:20:23,10.0,12,64,10,95.8,11,174.6,188.0
Regular,2019-10-06,2019-10-31,2019,10,4.58,Warm up yog ,0:27:58,0:28:05,18.0,0,26,0,85.6,0,123.6,136.0
Regular,2019-10-06,2019-10-31,2019,10,6.45,Easy is the new fast,0:42:02,0:42:05,85.0,0,45,2,83.0,0,123.1,148.0
Long Run,2019-10-03,2019-10-31,2019,10,13.54,Run Commute - 49/2019,1:15:26,1:17:05,132.0,0,49,3,89.3,0,137.3,159.0
Regular,2019-10-03,2019-10-31,2019,10,8.12,Easy double ,0:48:32,0:48:35,28.0,0,43,6,85.6,0,130.9,140.0
Long Run,2019-10-02,2019-10-31,2019,10,13.58,Run Commute - 47/2019,1:16:24,1:18:17,131.0,0,53,2,88.8,0,139.5,168.0
Regular,2019-10-02,2019-10-31,2019,10,8.31,Runch,0:46:42,0:46:45,83.0,1,42,2,86.9,0,136.2,160.0
Workout,2019-10-01,2019-10-31,2019,10,9.54,wu 5x3min wd ,0:46:22,0:47:07,52.0,7,55,0,90.5,1,155.0,188.0
Long Run,2019-09-30,2019-09-30,2019,9,13.42,Run Commute - 46/2019,1:09:38,1:13:30,186.7,3,51,2,87.6,1,,
Long Run,2019-09-29,2019-09-30,2019,9,13.68,Run Commute - 45/2019,1:15:54,1:17:57,197.5,0,42,0,86.7,0,,
Regular,2019-09-29,2019-09-30,2019,9,5.56,Easy 5,0:32:33,0:32:52,61.3,0,33,0,84.0,0,,
Regular,2019-09-27,2019-09-30,2019,9,6.15,Shakeout Yog,0:35:35,0:35:35,70.1,0,45,0,84.3,0,,
Workout,2019-09-26,2019-09-30,2019,9,11.8,"wu 3x1, 2x2, 3x1, 2x2, 3x1 wd",0:57:40,0:58:07,65.6,6,51,3,90.2,5,,
Regular,2019-09-25,2019-09-30,2019,9,6.08,Belmont Hills - The midday edition ,0:35:01,0:35:07,217.7,3,46,0,86.0,1,,
Workout,2019-09-24,2019-09-30,2019,9,9.64,wu 10x1min wd,0:48:25,0:48:51,66.3,1,44,0,89.0,1,,
Long Run,2019-09-23,2019-09-30,2019,9,13.69,Run Commute - 44/2019,1:16:43,1:17:51,196.5,0,53,0,86.8,0,,
Regular,2019-09-23,2019-09-30,2019,9,11.18,Easy Gus Loop,1:02:26,1:05:59,196.9,0,58,0,86.7,0,,
Regular,2019-09-21,2019-09-30,2019,9,7.75,First swoop of the season 🦅,0:39:03,0:39:07,80.8,1,60,4,89.2,1,,
Regular,2019-09-20,2019-09-30,2019,9,7.04,Plan C run,0:37:28,0:40:31,94.7,0,51,0,85.1,0,,
Regular,2019-09-19,2019-09-30,2019,9,9.83,Run chat ,0:57:50,1:03:22,214.1,1,44,0,83.5,0,,
Long Run,2019-09-18,2019-09-30,2019,9,13.67,Run Commute - 43/2019,1:11:57,1:17:38,186.0,0,48,2,83.7,0,,
